action,timestamp,path,payload
NOTIFY,1499075320203,tourService/ascent,5.660995968
NOTIFY,1499075320203,tourService/calories,25.05182648
NOTIFY,1499075320203,tourService/averageSpeed,6.102606325
NOTIFY,1499075320302,rideService/speed,4.322707969
NOTIFY,1499075320302,rideService/userPower,95
NOTIFY,1499075320303,tourService/ridingDuration,174.204772
NOTIFY,1499075320303,tourService/ridingDistance,1062.492718
NOTIFY,1499075320303,tourService/ridingDuration,174.204772
NOTIFY,1499075320303,tourService/ridingDuration,174.204772
NOTIFY,1499075320303,tourService/ascent,5.660995968
NOTIFY,1499075320303,tourService/calories,25.06638527
NOTIFY,1499075320303,tourService/averageSpeed,6.099102258
NOTIFY,1499075320402,rideService/speed,4.322707969
NOTIFY,1499075320402,rideService/userPower,95
NOTIFY,1499075320403,tourService/ridingDuration,174.304792
NOTIFY,1499075320403,tourService/ridingDistance,1062.492718
NOTIFY,1499075320403,tourService/ridingDuration,174.304792
NOTIFY,1499075320403,tourService/ridingDuration,174.304792
NOTIFY,1499075320403,tourService/ascent,5.660995968
NOTIFY,1499075320403,tourService/calories,25.08094215
NOTIFY,1499075320404,tourService/averageSpeed,6.095602457
NOTIFY,1499075320509,rideService/speed,4.322707969
NOTIFY,1499075320509,rideService/userPower,95
NOTIFY,1499075320510,tourService/ridingDuration,174.408301
NOTIFY,1499075320510,tourService/ridingDistance,1062.492718
NOTIFY,1499075320510,tourService/ridingDuration,174.408301
NOTIFY,1499075320510,tourService/ridingDuration,174.408301
NOTIFY,1499075320510,tourService/ascent,5.660995968
NOTIFY,1499075320510,tourService/calories,25.09600639
NOTIFY,1499075320510,tourService/averageSpeed,6.091984798
NOTIFY,1499075320599,rideService/speed,4.322707969
NOTIFY,1499075320599,rideService/userPower,95
NOTIFY,1499075320599,tourService/ridingDuration,174.501091
NOTIFY,1499075320599,tourService/ridingDistance,1062.492718
NOTIFY,1499075320599,tourService/ridingDuration,174.501091
NOTIFY,1499075320599,tourService/ridingDuration,174.501091
NOTIFY,1499075320599,tourService/ascent,5.660995968
NOTIFY,1499075320599,tourService/calories,25.10951233
NOTIFY,1499075320600,tourService/averageSpeed,6.088745418
NOTIFY,1499075320702,rideService/speed,4.322707969
NOTIFY,1499075320702,rideService/userPower,95
NOTIFY,1499075320703,tourService/ridingDuration,174.604795
NOTIFY,1499075320703,tourService/ridingDistance,1062.492718
NOTIFY,1499075320703,tourService/ridingDuration,174.604795
NOTIFY,1499075320703,tourService/ridingDuration,174.604795
NOTIFY,1499075320703,tourService/ascent,5.660995968
NOTIFY,1499075320703,tourService/calories,25.12460327
NOTIFY,1499075320703,tourService/averageSpeed,6.085129094
NOTIFY,1499075320800,rideService/speed,4.322707969
NOTIFY,1499075320801,rideService/userPower,95
NOTIFY,1499075320801,tourService/ridingDuration,174.702855
NOTIFY,1499075320801,tourService/ridingDistance,1062.492718
NOTIFY,1499075320801,tourService/ridingDuration,174.702855
NOTIFY,1499075320801,tourService/ridingDuration,174.702855
NOTIFY,1499075320801,tourService/ascent,5.660995968
NOTIFY,1499075320801,tourService/calories,25.13887596
NOTIFY,1499075320801,tourService/averageSpeed,6.081713538
NOTIFY,1499075320902,rideService/speed,4.322707969
NOTIFY,1499075320902,rideService/userPower,95
NOTIFY,1499075320903,tourService/ridingDuration,174.804685
NOTIFY,1499075320903,tourService/ridingDistance,1062.492718
NOTIFY,1499075320903,tourService/ridingDuration,174.804685
NOTIFY,1499075320903,tourService/ridingDuration,174.804685
NOTIFY,1499075320903,tourService/ascent,5.660995968
NOTIFY,1499075320903,tourService/calories,25.15369606
NOTIFY,1499075320903,tourService/averageSpeed,6.078170721
NOTIFY,1499075321002,rideService/speed,4.322707969
NOTIFY,1499075321002,rideService/userPower,95
NOTIFY,1499075321003,tourService/ridingDuration,174.904855
NOTIFY,1499075321003,tourService/ridingDistance,1062.492718
NOTIFY,1499075321003,tourService/ridingDuration,174.904855
NOTIFY,1499075321003,tourService/ridingDuration,174.904855
NOTIFY,1499075321003,tourService/ascent,5.660995968
NOTIFY,1499075321003,tourService/calories,25.16827393
NOTIFY,1499075321003,tourService/averageSpeed,6.074689683
NOTIFY,1499075321093,mobile/location,
NOTIFY,1499075321103,rideService/speed,5.257448593
NOTIFY,1499075321103,rideService/userPower,95
NOTIFY,1499075321106,tourService/ridingDuration,175.004773
NOTIFY,1499075321107,tourService/ridingDistance,1067.442015
NOTIFY,1499075321107,tourService/ridingDuration,175.004773
NOTIFY,1499075321107,tourService/ridingDuration,175.004773
NOTIFY,1499075321108,tourService/ridingDuration,175.004773
NOTIFY,1499075321108,tourService/ascent,5.660995968
NOTIFY,1499075321108,tourService/calories,25.18281555
NOTIFY,1499075321109,tourService/averageSpeed,6.099502297
NOTIFY,1499075321202,rideService/speed,5.257448593
NOTIFY,1499075321202,rideService/userPower,95
NOTIFY,1499075321203,tourService/ridingDuration,175.104622
NOTIFY,1499075321203,tourService/ridingDistance,1067.442015
NOTIFY,1499075321203,tourService/ridingDuration,175.104622
NOTIFY,1499075321203,tourService/ridingDuration,175.104622
NOTIFY,1499075321203,tourService/ascent,5.660995968
NOTIFY,1499075321203,tourService/calories,25.19734573
NOTIFY,1499075321204,tourService/averageSpeed,6.09602421
NOTIFY,1499075321302,rideService/speed,5.257448593
NOTIFY,1499075321302,rideService/userPower,95
NOTIFY,1499075321303,tourService/ridingDuration,175.204673
NOTIFY,1499075321303,tourService/ridingDistance,1067.442015
NOTIFY,1499075321303,tourService/ridingDuration,175.204673
NOTIFY,1499075321303,tourService/ridingDuration,175.204673
NOTIFY,1499075321303,tourService/ascent,5.660995968
NOTIFY,1499075321303,tourService/calories,25.21190834
NOTIFY,1499075321303,tourService/averageSpeed,6.092543063
NOTIFY,1499075321402,rideService/speed,5.257448593
NOTIFY,1499075321403,rideService/userPower,95
NOTIFY,1499075321403,tourService/ridingDuration,175.304743
NOTIFY,1499075321403,tourService/ridingDistance,1067.442015
NOTIFY,1499075321403,tourService/ridingDuration,175.304743
NOTIFY,1499075321403,tourService/ridingDuration,175.304743
NOTIFY,1499075321403,tourService/ascent,5.660995968
NOTIFY,1499075321403,tourService/calories,25.22647095
NOTIFY,1499075321403,tourService/averageSpeed,6.089065229
NOTIFY,1499075321502,rideService/speed,5.257448593
NOTIFY,1499075321502,rideService/userPower,95
NOTIFY,1499075321502,tourService/ridingDuration,175.404354
NOTIFY,1499075321502,tourService/ridingDistance,1067.442015
NOTIFY,1499075321502,tourService/ridingDuration,175.404354
NOTIFY,1499075321503,tourService/ridingDuration,175.404354
NOTIFY,1499075321503,tourService/ascent,5.660995968
NOTIFY,1499075321503,tourService/calories,25.2409687
NOTIFY,1499075321503,tourService/averageSpeed,6.085607286
NOTIFY,1499075321602,rideService/speed,5.257448593
NOTIFY,1499075321602,rideService/userPower,95
NOTIFY,1499075321603,tourService/ridingDuration,175.504619
NOTIFY,1499075321603,tourService/ridingDistance,1067.442015
NOTIFY,1499075321603,tourService/ridingDuration,175.504619
NOTIFY,1499075321603,tourService/ridingDuration,175.504619
NOTIFY,1499075321603,tourService/ascent,5.660995968
NOTIFY,1499075321603,tourService/calories,25.25555992
NOTIFY,1499075321603,tourService/averageSpeed,6.082130607
NOTIFY,1499075321706,rideService/speed,5.257448593
NOTIFY,1499075321706,rideService/userPower,95
NOTIFY,1499075321707,tourService/ridingDuration,175.608348
NOTIFY,1499075321707,tourService/ridingDistance,1067.442015
NOTIFY,1499075321707,tourService/ridingDuration,175.608348
NOTIFY,1499075321707,tourService/ridingDuration,175.608348
NOTIFY,1499075321707,tourService/ascent,5.660995968
NOTIFY,1499075321707,tourService/calories,25.27065659
NOTIFY,1499075321707,tourService/averageSpeed,6.078537991
NOTIFY,1499075321802,rideService/speed,5.257448593
NOTIFY,1499075321802,rideService/userPower,95
NOTIFY,1499075321803,tourService/ridingDuration,175.704866
NOTIFY,1499075321803,tourService/ridingDistance,1067.442015
NOTIFY,1499075321803,tourService/ridingDuration,175.704866
NOTIFY,1499075321803,tourService/ridingDuration,175.704866
NOTIFY,1499075321803,tourService/ascent,5.660995968
NOTIFY,1499075321803,tourService/calories,25.28470421
NOTIFY,1499075321803,tourService/averageSpeed,6.075198936
NOTIFY,1499075321899,rideService/speed,5.257448593
NOTIFY,1499075321899,rideService/userPower,95
NOTIFY,1499075321899,tourService/ridingDuration,175.80118
NOTIFY,1499075321899,tourService/ridingDistance,1067.442015
NOTIFY,1499075321900,tourService/ridingDuration,175.80118
NOTIFY,1499075321900,tourService/ridingDuration,175.80118
NOTIFY,1499075321900,tourService/ascent,5.660995968
NOTIFY,1499075321900,tourService/calories,25.29872131
NOTIFY,1499075321900,tourService/averageSpeed,6.071870592
NOTIFY,1499075322002,rideService/speed,5.257448593
NOTIFY,1499075322002,rideService/userPower,95
NOTIFY,1499075322002,tourService/ridingDuration,175.904281
NOTIFY,1499075322002,tourService/ridingDistance,1067.442015
NOTIFY,1499075322002,tourService/ridingDuration,175.904281
NOTIFY,1499075322002,tourService/ridingDuration,175.904281
NOTIFY,1499075322002,tourService/ascent,5.660995968
NOTIFY,1499075322003,tourService/calories,25.31372452
NOTIFY,1499075322003,tourService/averageSpeed,6.068311748
NOTIFY,1499075322097,mobile/location,
NOTIFY,1499075322103,rideService/speed,5.172072132
NOTIFY,1499075322103,rideService/userPower,95
NOTIFY,1499075322105,tourService/ridingDuration,176.004959
NOTIFY,1499075322107,tourService/ridingDistance,1073.228156
NOTIFY,1499075322107,tourService/ridingDuration,176.004959
NOTIFY,1499075322107,tourService/ridingDuration,176.004959
NOTIFY,1499075322107,tourService/ridingDuration,176.004959
NOTIFY,1499075322107,tourService/ascent,5.660995968
NOTIFY,1499075322108,tourService/calories,25.32837677
NOTIFY,1499075322109,tourService/averageSpeed,6.097715441
NOTIFY,1499075322196,rideService/speed,5.172072132
NOTIFY,1499075322196,rideService/userPower,95
NOTIFY,1499075322196,tourService/ridingDuration,176.098297
NOTIFY,1499075322196,tourService/ridingDistance,1073.228156
NOTIFY,1499075322196,tourService/ridingDuration,176.098297
NOTIFY,1499075322196,tourService/ridingDuration,176.098297
NOTIFY,1499075322196,tourService/ascent,5.660995968
NOTIFY,1499075322197,tourService/calories,25.34196091
NOTIFY,1499075322197,tourService/averageSpeed,6.094483447
NOTIFY,1499075322303,rideService/speed,5.172072132
NOTIFY,1499075322303,rideService/userPower,95
NOTIFY,1499075322303,tourService/ridingDuration,176.204917
NOTIFY,1499075322303,tourService/ridingDistance,1073.228156
NOTIFY,1499075322303,tourService/ridingDuration,176.204917
NOTIFY,1499075322303,tourService/ridingDuration,176.204917
NOTIFY,1499075322303,tourService/ascent,5.660995968
NOTIFY,1499075322303,tourService/calories,25.3574791
NOTIFY,1499075322303,tourService/averageSpeed,6.09079573
NOTIFY,1499075322403,rideService/speed,5.172072132
NOTIFY,1499075322403,rideService/userPower,95
NOTIFY,1499075322403,tourService/ridingDuration,176.304911
NOTIFY,1499075322403,tourService/ridingDistance,1073.228156
NOTIFY,1499075322403,tourService/ridingDuration,176.304911
NOTIFY,1499075322403,tourService/ridingDuration,176.304911
NOTIFY,1499075322403,tourService/ascent,5.660995968
NOTIFY,1499075322403,tourService/calories,25.37203217
NOTIFY,1499075322403,tourService/averageSpeed,6.087341243
NOTIFY,1499075322503,rideService/speed,5.172072132
NOTIFY,1499075322503,rideService/userPower,95
NOTIFY,1499075322503,tourService/ridingDuration,176.404973
NOTIFY,1499075322503,tourService/ridingDistance,1073.228156
NOTIFY,1499075322503,tourService/ridingDuration,176.404973
NOTIFY,1499075322503,tourService/ridingDuration,176.404973
NOTIFY,1499075322503,tourService/ascent,5.660995968
NOTIFY,1499075322503,tourService/calories,25.38659286
NOTIFY,1499075322503,tourService/averageSpeed,6.083888326
NOTIFY,1499075322603,rideService/speed,5.172072132
NOTIFY,1499075322603,rideService/userPower,95
NOTIFY,1499075322603,tourService/ridingDuration,176.504926
NOTIFY,1499075322603,tourService/ridingDistance,1073.228156
NOTIFY,1499075322603,tourService/ridingDuration,176.504926
NOTIFY,1499075322603,tourService/ridingDuration,176.504926
NOTIFY,1499075322603,tourService/ascent,5.660995968
NOTIFY,1499075322603,tourService/calories,25.40114021
NOTIFY,1499075322603,tourService/averageSpeed,6.080443081
NOTIFY,1499075322703,rideService/speed,5.172072132
NOTIFY,1499075322703,rideService/userPower,95
NOTIFY,1499075322703,tourService/ridingDuration,176.604939
NOTIFY,1499075322703,tourService/ridingDistance,1073.228156
NOTIFY,1499075322703,tourService/ridingDuration,176.604939
NOTIFY,1499075322703,tourService/ridingDuration,176.604939
NOTIFY,1499075322703,tourService/ascent,5.660995968
NOTIFY,1499075322703,tourService/calories,25.41569519
NOTIFY,1499075322703,tourService/averageSpeed,6.076999671
NOTIFY,1499075322804,rideService/speed,5.172072132
NOTIFY,1499075322805,rideService/userPower,95
NOTIFY,1499075322805,tourService/ridingDuration,176.706779
NOTIFY,1499075322805,tourService/ridingDistance,1073.228156
NOTIFY,1499075322805,tourService/ridingDuration,176.706779
NOTIFY,1499075322805,tourService/ridingDuration,176.706779
NOTIFY,1499075322805,tourService/ascent,5.660995968
NOTIFY,1499075322805,tourService/calories,25.4305172
NOTIFY,1499075322805,tourService/averageSpeed,6.073497362
NOTIFY,1499075322906,rideService/speed,5.172072132
NOTIFY,1499075322906,rideService/userPower,95
NOTIFY,1499075322906,tourService/ridingDuration,176.808214
NOTIFY,1499075322906,tourService/ridingDistance,1073.228156
NOTIFY,1499075322907,tourService/ridingDuration,176.808214
NOTIFY,1499075322907,tourService/ridingDuration,176.808214
NOTIFY,1499075322907,tourService/ascent,5.660995968
NOTIFY,1499075322907,tourService/calories,25.44528008
NOTIFY,1499075322907,tourService/averageSpeed,6.070012992
NOTIFY,1499075323003,rideService/speed,5.172072132
NOTIFY,1499075323003,rideService/userPower,95
NOTIFY,1499075323003,tourService/ridingDuration,176.904925
NOTIFY,1499075323003,tourService/ridingDistance,1073.228156
NOTIFY,1499075323003,tourService/ridingDuration,176.904925
NOTIFY,1499075323003,tourService/ridingDuration,176.904925
NOTIFY,1499075323003,tourService/ascent,5.660995968
NOTIFY,1499075323003,tourService/calories,25.4593544
NOTIFY,1499075323004,tourService/averageSpeed,6.066694617
NOTIFY,1499075323097,mobile/location,
NOTIFY,1499075323103,rideService/speed,5.420077661
NOTIFY,1499075323103,rideService/userPower,95
NOTIFY,1499075323107,tourService/ridingDuration,177.004698
NOTIFY,1499075323111,tourService/ridingDistance,1079.205129
NOTIFY,1499075323111,tourService/ridingDuration,177.004698
NOTIFY,1499075323111,tourService/ridingDuration,177.004698
NOTIFY,1499075323111,tourService/ridingDuration,177.004698
NOTIFY,1499075323111,tourService/ascent,5.660995968
NOTIFY,1499075323111,tourService/calories,25.47387505
NOTIFY,1499075323112,tourService/averageSpeed,6.097042287
NOTIFY,1499075323199,rideService/speed,5.420077661
NOTIFY,1499075323199,rideService/userPower,95
NOTIFY,1499075323200,tourService/ridingDuration,177.101511
NOTIFY,1499075323200,tourService/ridingDistance,1079.205129
NOTIFY,1499075323200,tourService/ridingDuration,177.101511
NOTIFY,1499075323200,tourService/ridingDuration,177.101511
NOTIFY,1499075323200,tourService/ascent,5.660995968
NOTIFY,1499075323200,tourService/calories,25.48796463
NOTIFY,1499075323200,tourService/averageSpeed,6.093709324
NOTIFY,1499075323303,rideService/speed,5.420077661
NOTIFY,1499075323303,rideService/userPower,95
NOTIFY,1499075323303,tourService/ridingDuration,177.204999
NOTIFY,1499075323303,tourService/ridingDistance,1079.205129
NOTIFY,1499075323303,tourService/ridingDuration,177.204999
NOTIFY,1499075323303,tourService/ridingDuration,177.204999
NOTIFY,1499075323303,tourService/ascent,5.660995968
NOTIFY,1499075323303,tourService/calories,25.50302505
NOTIFY,1499075323303,tourService/averageSpeed,6.090150587
NOTIFY,1499075323403,rideService/speed,5.420077661
NOTIFY,1499075323403,rideService/userPower,95
NOTIFY,1499075323403,tourService/ridingDuration,177.304968
NOTIFY,1499075323403,tourService/ridingDistance,1079.205129
NOTIFY,1499075323403,tourService/ridingDuration,177.304968
NOTIFY,1499075323403,tourService/ridingDuration,177.304968
NOTIFY,1499075323403,tourService/ascent,5.660995968
NOTIFY,1499075323403,tourService/calories,25.51757431
NOTIFY,1499075323403,tourService/averageSpeed,6.086716808
NOTIFY,1499075323453,rideService/heartRate,137
NOTIFY,1499075323503,rideService/speed,5.420077661
NOTIFY,1499075323503,rideService/userPower,95
NOTIFY,1499075323503,tourService/ridingDuration,177.405031
NOTIFY,1499075323503,tourService/ridingDistance,1079.205129
NOTIFY,1499075323503,tourService/ridingDuration,177.405031
NOTIFY,1499075323503,tourService/ridingDuration,177.405031
NOTIFY,1499075323503,tourService/ascent,5.660995968
NOTIFY,1499075323503,tourService/calories,25.53213692
NOTIFY,1499075323503,tourService/averageSpeed,6.083283674
NOTIFY,1499075323602,rideService/speed,5.420077661
NOTIFY,1499075323602,rideService/userPower,95
NOTIFY,1499075323603,tourService/ridingDuration,177.504729
NOTIFY,1499075323603,tourService/ridingDistance,1079.205129
NOTIFY,1499075323603,tourService/ridingDuration,177.504729
NOTIFY,1499075323603,tourService/ridingDuration,177.504729
NOTIFY,1499075323603,tourService/ascent,5.660995968
NOTIFY,1499075323603,tourService/calories,25.54664803
NOTIFY,1499075323603,tourService/averageSpeed,6.079866913
NOTIFY,1499075323702,rideService/speed,5.420077661
NOTIFY,1499075323702,rideService/userPower,95
NOTIFY,1499075323703,tourService/ridingDuration,177.604649
NOTIFY,1499075323703,tourService/ridingDistance,1079.205129
NOTIFY,1499075323703,tourService/ridingDuration,177.604649
NOTIFY,1499075323703,tourService/ridingDuration,177.604649
NOTIFY,1499075323703,tourService/ascent,5.660995968
NOTIFY,1499075323703,tourService/calories,25.56118965
NOTIFY,1499075323703,tourService/averageSpeed,6.076446393
NOTIFY,1499075323803,rideService/speed,5.420077661
NOTIFY,1499075323803,rideService/userPower,95
NOTIFY,1499075323803,tourService/ridingDuration,177.705183
NOTIFY,1499075323803,tourService/ridingDistance,1079.205129
NOTIFY,1499075323803,tourService/ridingDuration,177.705183
NOTIFY,1499075323803,tourService/ridingDuration,177.705183
NOTIFY,1499075323803,tourService/ascent,5.660995968
NOTIFY,1499075323804,tourService/calories,25.57581902
NOTIFY,1499075323804,tourService/averageSpeed,6.073008735
NOTIFY,1499075323899,rideService/speed,5.420077661
NOTIFY,1499075323899,rideService/userPower,95
NOTIFY,1499075323899,tourService/ridingDuration,177.801317
NOTIFY,1499075323899,tourService/ridingDistance,1079.205129
NOTIFY,1499075323900,tourService/ridingDuration,177.801317
NOTIFY,1499075323900,tourService/ridingDuration,177.801317
NOTIFY,1499075323900,tourService/ascent,5.660995968
NOTIFY,1499075323900,tourService/calories,25.58980942
NOTIFY,1499075323900,tourService/averageSpeed,6.069725168
NOTIFY,1499075323999,rideService/speed,5.420077661
NOTIFY,1499075323999,rideService/userPower,95
NOTIFY,1499075324000,tourService/ridingDuration,177.901558
NOTIFY,1499075324000,tourService/ridingDistance,1079.205129
NOTIFY,1499075324000,tourService/ridingDuration,177.901558
NOTIFY,1499075324000,tourService/ridingDuration,177.901558
NOTIFY,1499075324000,tourService/ascent,5.660995968
NOTIFY,1499075324000,tourService/calories,25.60439491
NOTIFY,1499075324001,tourService/averageSpeed,6.066305102
NOTIFY,1499075324097,mobile/location,
NOTIFY,1499075324105,rideService/speed,5.280330588
NOTIFY,1499075324109,rideService/userPower,95
NOTIFY,1499075324111,tourService/ridingDuration,178.007064
NOTIFY,1499075324112,tourService/ridingDistance,1085.309065
NOTIFY,1499075324112,tourService/ridingDuration,178.007064
NOTIFY,1499075324112,tourService/ridingDuration,178.007064
NOTIFY,1499075324112,tourService/ridingDuration,178.007064
NOTIFY,1499075324113,tourService/ascent,5.660995968
NOTIFY,1499075324113,tourService/calories,25.61974716
NOTIFY,1499075324113,tourService/averageSpeed,6.096999979
NOTIFY,1499075324203,rideService/speed,5.280330588
NOTIFY,1499075324203,rideService/userPower,95
NOTIFY,1499075324203,tourService/ridingDuration,178.105056
NOTIFY,1499075324203,tourService/ridingDistance,1085.309065
NOTIFY,1499075324203,tourService/ridingDuration,178.105056
NOTIFY,1499075324203,tourService/ridingDuration,178.105056
NOTIFY,1499075324203,tourService/ascent,5.660995968
NOTIFY,1499075324203,tourService/calories,25.63400269
NOTIFY,1499075324204,tourService/averageSpeed,6.093645457
NOTIFY,1499075324306,rideService/speed,5.280330588
NOTIFY,1499075324306,rideService/userPower,95
NOTIFY,1499075324306,tourService/ridingDuration,178.208215
NOTIFY,1499075324306,tourService/ridingDistance,1085.309065
NOTIFY,1499075324307,tourService/ridingDuration,178.208215
NOTIFY,1499075324307,tourService/ridingDuration,178.208215
NOTIFY,1499075324307,tourService/ascent,5.660995968
NOTIFY,1499075324307,tourService/calories,25.6490078
NOTIFY,1499075324307,tourService/averageSpeed,6.090118042
NOTIFY,1499075324401,rideService/speed,5.280330588
NOTIFY,1499075324401,rideService/userPower,95
NOTIFY,1499075324401,tourService/ridingDuration,178.303306
NOTIFY,1499075324401,tourService/ridingDistance,1085.309065
NOTIFY,1499075324401,tourService/ridingDuration,178.303306
NOTIFY,1499075324402,tourService/ridingDuration,178.303306
NOTIFY,1499075324402,tourService/ascent,5.660995968
NOTIFY,1499075324402,tourService/calories,25.66283798
NOTIFY,1499075324402,tourService/averageSpeed,6.086870119
NOTIFY,1499075324473,rideService/heartRate,136
NOTIFY,1499075324503,rideService/speed,5.280330588
NOTIFY,1499075324503,rideService/userPower,95
NOTIFY,1499075324503,tourService/ridingDuration,178.405079
NOTIFY,1499075324503,tourService/ridingDistance,1085.309065
NOTIFY,1499075324503,tourService/ridingDuration,178.405079
NOTIFY,1499075324503,tourService/ridingDuration,178.405079
NOTIFY,1499075324503,tourService/ascent,5.660995968
NOTIFY,1499075324503,tourService/calories,25.6776371
NOTIFY,1499075324504,tourService/averageSpeed,6.083397801
NOTIFY,1499075324606,rideService/speed,5.280330588
NOTIFY,1499075324606,rideService/userPower,95
NOTIFY,1499075324606,tourService/ridingDuration,178.508109
NOTIFY,1499075324606,tourService/ridingDistance,1085.309065
NOTIFY,1499075324609,tourService/ridingDuration,178.508109
NOTIFY,1499075324609,tourService/ridingDuration,178.508109
NOTIFY,1499075324609,tourService/ascent,5.660995968
NOTIFY,1499075324610,tourService/calories,25.69261742
NOTIFY,1499075324610,tourService/averageSpeed,6.079886629
NOTIFY,1499075324703,rideService/speed,5.280330588
NOTIFY,1499075324703,rideService/userPower,95
NOTIFY,1499075324703,tourService/ridingDuration,178.605062
NOTIFY,1499075324703,tourService/ridingDistance,1085.309065
NOTIFY,1499075324703,tourService/ridingDuration,178.605062
NOTIFY,1499075324703,tourService/ridingDuration,178.605062
NOTIFY,1499075324703,tourService/ascent,5.660995968
NOTIFY,1499075324703,tourService/calories,25.70670891
NOTIFY,1499075324703,tourService/averageSpeed,6.076586258
NOTIFY,1499075324802,rideService/speed,5.280330588
NOTIFY,1499075324802,rideService/userPower,95
NOTIFY,1499075324803,tourService/ridingDuration,178.704727
NOTIFY,1499075324803,tourService/ridingDistance,1085.309065
NOTIFY,1499075324803,tourService/ridingDuration,178.704727
NOTIFY,1499075324803,tourService/ridingDuration,178.704727
NOTIFY,1499075324803,tourService/ascent,5.660995968
NOTIFY,1499075324803,tourService/calories,25.72119141
NOTIFY,1499075324803,tourService/averageSpeed,6.073197299
NOTIFY,1499075324902,rideService/speed,5.280330588
NOTIFY,1499075324902,rideService/userPower,95
NOTIFY,1499075324903,tourService/ridingDuration,178.804643
NOTIFY,1499075324903,tourService/ridingDistance,1085.309065
NOTIFY,1499075324903,tourService/ridingDuration,178.804643
NOTIFY,1499075324903,tourService/ridingDuration,178.804643
NOTIFY,1499075324903,tourService/ascent,5.861839788
NOTIFY,1499075324903,tourService/calories,25.73570824
NOTIFY,1499075324903,tourService/averageSpeed,6.069803596
NOTIFY,1499075325001,rideService/speed,5.280330588
NOTIFY,1499075325002,rideService/userPower,95
NOTIFY,1499075325002,tourService/ridingDuration,178.903896
NOTIFY,1499075325002,tourService/ridingDistance,1085.309065
NOTIFY,1499075325002,tourService/ridingDuration,178.903896
NOTIFY,1499075325002,tourService/ridingDuration,178.903896
NOTIFY,1499075325002,tourService/ascent,5.861839788
NOTIFY,1499075325002,tourService/calories,25.75012016
NOTIFY,1499075325003,tourService/averageSpeed,6.066436167
NOTIFY,1499075325099,mobile/location,
NOTIFY,1499075325103,rideService/speed,5.222437109
NOTIFY,1499075325103,rideService/userPower,95
NOTIFY,1499075325105,tourService/ridingDuration,179.004755
NOTIFY,1499075325106,tourService/ridingDistance,1091.10992
NOTIFY,1499075325107,tourService/ridingDuration,179.004755
NOTIFY,1499075325107,tourService/ridingDuration,179.004755
NOTIFY,1499075325107,tourService/ridingDuration,179.004755
NOTIFY,1499075325107,tourService/ascent,5.861839788
NOTIFY,1499075325107,tourService/calories,25.76476288
NOTIFY,1499075325108,tourService/averageSpeed,6.095424224
NOTIFY,1499075325196,rideService/speed,5.222437109
NOTIFY,1499075325196,rideService/userPower,95
NOTIFY,1499075325197,tourService/ridingDuration,179.098414
NOTIFY,1499075325197,tourService/ridingDistance,1091.10992
NOTIFY,1499075325197,tourService/ridingDuration,179.098414
NOTIFY,1499075325197,tourService/ridingDuration,179.098414
NOTIFY,1499075325197,tourService/ascent,5.861839788
NOTIFY,1499075325197,tourService/calories,25.77835274
NOTIFY,1499075325197,tourService/averageSpeed,6.09223664
NOTIFY,1499075325305,rideService/speed,5.222437109
NOTIFY,1499075325305,rideService/userPower,95
NOTIFY,1499075325305,tourService/ridingDuration,179.207045
NOTIFY,1499075325305,tourService/ridingDistance,1091.10992
NOTIFY,1499075325305,tourService/ridingDuration,179.207045
NOTIFY,1499075325305,tourService/ridingDuration,179.207045
NOTIFY,1499075325305,tourService/ascent,5.861839788
NOTIFY,1499075325305,tourService/calories,25.79410744
NOTIFY,1499075325305,tourService/averageSpeed,6.088543672
NOTIFY,1499075325403,rideService/speed,5.222437109
NOTIFY,1499075325403,rideService/userPower,95
NOTIFY,1499075325403,tourService/ridingDuration,179.305166
NOTIFY,1499075325403,tourService/ridingDistance,1091.10992
NOTIFY,1499075325403,tourService/ridingDuration,179.305166
NOTIFY,1499075325403,tourService/ridingDuration,179.305166
NOTIFY,1499075325403,tourService/ascent,5.861839788
NOTIFY,1499075325403,tourService/calories,25.80833244
NOTIFY,1499075325404,tourService/averageSpeed,6.085211845
NOTIFY,1499075325503,rideService/speed,5.222437109
NOTIFY,1499075325503,rideService/userPower,95
NOTIFY,1499075325503,tourService/ridingDuration,179.40512
NOTIFY,1499075325503,tourService/ridingDistance,1091.10992
NOTIFY,1499075325503,tourService/ridingDuration,179.40512
NOTIFY,1499075325503,tourService/ridingDuration,179.40512
NOTIFY,1499075325504,tourService/ascent,5.861839788
NOTIFY,1499075325504,tourService/calories,25.82281303
NOTIFY,1499075325504,tourService/averageSpeed,6.081821521
NOTIFY,1499075325600,rideService/speed,5.222437109
NOTIFY,1499075325600,rideService/userPower,95
NOTIFY,1499075325601,tourService/ridingDuration,179.502738
NOTIFY,1499075325601,tourService/ridingDistance,1091.10992
NOTIFY,1499075325601,tourService/ridingDuration,179.502738
NOTIFY,1499075325601,tourService/ridingDuration,179.502738
NOTIFY,1499075325601,tourService/ascent,5.861839788
NOTIFY,1499075325601,tourService/calories,25.83694839
NOTIFY,1499075325601,tourService/averageSpeed,6.078514078
NOTIFY,1499075325705,rideService/speed,5.222437109
NOTIFY,1499075325705,rideService/userPower,95
NOTIFY,1499075325705,tourService/ridingDuration,179.607319
NOTIFY,1499075325705,tourService/ridingDistance,1091.10992
NOTIFY,1499075325706,tourService/ridingDuration,179.607319
NOTIFY,1499075325706,tourService/ridingDuration,179.607319
